timestamp,open,high,low,close,volume
1743134400000,0.18925,0.18979,0.1832,0.18523,83826311.0
1743138000000,0.18523,0.18523,0.18337,0.18357,24619231.0
1743141600000,0.18357,0.18486,0.18201,0.18266,28472831.0
1743145200000,0.18266,0.18381,0.18124,0.18153,14761868.0
1743148800000,0.18153,0.18276,0.18076,0.18198,25676952.0
1743152400000,0.18198,0.18235,0.18052,0.18078,16829806.0
1743156000000,0.18078,0.18179,0.18022,0.18033,21190507.0
1743159600000,0.18033,0.18287,0.179,0.18175,54168924.0
1743163200000,0.18175,0.18247,0.18014,0.18027,26357020.0
1743166800000,0.18027,0.1821,0.17788,0.17936,25004240.0
1743170400000,0.17936,0.1812,0.17786,0.1802,27919581.0
1743174000000,0.1802,0.1812,0.17918,0.17946,12073910.0
1743177600000,0.17946,0.18049,0.17868,0.17937,9727974.0
1743181200000,0.17937,0.18108,0.17917,0.18096,9215448.0
1743184800000,0.18096,0.18131,0.17987,0.18072,3909011.0
1743188400000,0.18072,0.18087,0.17839,0.17852,17845124.0
1743192000000,0.17852,0.18039,0.17724,0.17767,17447304.0
1743195600000,0.17767,0.17977,0.17713,0.17946,8140772.0
1743199200000,0.17946,0.18123,0.17932,0.18123,5765071.0
1743202800000,0.18123,0.18147,0.17992,0.18015,5240202.0
1743206400000,0.18015,0.18248,0.17995,0.18086,8601898.0
1743210000000,0.18086,0.1816,0.17945,0.18021,7881259.0
1743213600000,0.18021,0.18062,0.17724,0.17746,7950303.0
1743217200000,0.17746,0.17916,0.17505,0.17863,19681466.0
1743220800000,0.17863,0.17971,0.17759,0.1782,8812253.0
1743224400000,0.1782,0.17824,0.17628,0.17746,6246716.0
1743228000000,0.17746,0.1775,0.17528,0.17611,12689369.0
1743231600000,0.17611,0.17635,0.17361,0.17471,14569975.0
1743235200000,0.17471,0.17547,0.17389,0.1746,12487086.0
1743238800000,0.1746,0.17497,0.17153,0.17315,32854171.0
1743242400000,0.17315,0.17327,0.17074,0.17094,25719315.0
1743246000000,0.17094,0.17171,0.16833,0.16982,35248346.0
1743249600000,0.16982,0.17162,0.1694,0.1703,13558364.0
1743253200000,0.1703,0.17263,0.17026,0.17255,14741373.0
1743256800000,0.17255,0.17255,0.17056,0.17084,18919075.0
1743260400000,0.17084,0.17136,0.16961,0.16972,10747642.0
1743264000000,0.16972,0.17049,0.16804,0.16818,43986118.0
1743267600000,0.16818,0.16984,0.16576,0.16808,36239125.0
1743271200000,0.16808,0.1694,0.1677,0.16818,8658629.0
1743274800000,0.16818,0.16939,0.16743,0.16927,12093754.0
1743278400000,0.16927,0.16935,0.16728,0.16738,8800163.0
1743282000000,0.16738,0.16877,0.16692,0.16784,8900546.0
1743285600000,0.16784,0.16853,0.16745,0.16801,4817170.0
1743289200000,0.16801,0.16976,0.16766,0.16947,6157466.0
1743292800000,0.16947,0.17031,0.16781,0.1694,11203472.0
1743296400000,0.1694,0.17166,0.16927,0.17042,11968586.0
1743300000000,0.17042,0.17203,0.17028,0.17137,6982205.0
1743303600000,0.17137,0.17233,0.17053,0.17073,8747456.0
1743307200000,0.17073,0.17191,0.17067,0.17131,4404893.0
1743310800000,0.17131,0.17211,0.17078,0.17096,6266319.0
1743314400000,0.17096,0.17152,0.16986,0.17077,10623899.0
1743318000000,0.17077,0.17145,0.17018,0.17042,6616546.0
1743321600000,0.17042,0.17188,0.17042,0.1717,4986636.0
1743325200000,0.1717,0.17206,0.17106,0.17125,5749163.0
1743328800000,0.17125,0.17175,0.169,0.16909,18650762.0
1743332400000,0.16909,0.17061,0.16902,0.16967,7843701.0
1743336000000,0.16967,0.17048,0.16915,0.17014,17349977.0
1743339600000,0.17014,0.17092,0.16793,0.16836,28693962.0
1743343200000,0.16836,0.16943,0.16747,0.16874,33834767.0
1743346800000,0.16874,0.17,0.16824,0.16855,14986418.0
1743350400000,0.16855,0.16912,0.16602,0.16671,14599819.0
1743354000000,0.16671,0.16844,0.16614,0.16812,13980553.0
1743357600000,0.16812,0.17059,0.16812,0.17049,13681211.0
1743361200000,0.17049,0.17119,0.16918,0.1693,5490709.0
1743364800000,0.1693,0.16956,0.16846,0.16863,5795857.0
1743368400000,0.16863,0.1694,0.16665,0.16732,7007765.0
1743372000000,0.16732,0.16844,0.16437,0.1673,22007663.0
1743375600000,0.1673,0.16737,0.16505,0.16644,10360743.0
1743379200000,0.16644,0.16742,0.16269,0.16385,22581755.0
1743382800000,0.16385,0.1677,0.16354,0.16676,15880216.0
1743386400000,0.16676,0.16805,0.16536,0.16688,9944594.0
1743390000000,0.16688,0.16747,0.16426,0.16465,13270674.0
1743393600000,0.16465,0.16601,0.16367,0.16536,11845697.0
1743397200000,0.16536,0.16735,0.16527,0.16617,7139425.0
1743400800000,0.16617,0.16657,0.16434,0.1649,7343142.0
1743404400000,0.1649,0.16586,0.16221,0.16336,17745407.0
1743408000000,0.16336,0.16484,0.16247,0.1625,10390937.0
1743411600000,0.1625,0.1632,0.16059,0.1611,29462084.0
1743415200000,0.1611,0.16405,0.16,0.16353,15813927.0
1743418800000,0.16353,0.16432,0.16194,0.16328,11340881.0
1743422400000,0.16328,0.16683,0.16249,0.16549,24886285.0
1743426000000,0.16549,0.16567,0.16071,0.16273,28491180.0
1743429600000,0.16273,0.16692,0.16273,0.16625,25002114.0
1743433200000,0.16625,0.16832,0.16616,0.16699,18040177.0
1743436800000,0.16699,0.16806,0.16637,0.16673,9965975.0
1743440400000,0.16673,0.1679,0.16401,0.16541,27416179.0
1743444000000,0.16541,0.16761,0.1652,0.16693,9516249.0
1743447600000,0.16693,0.16792,0.16532,0.16561,11684186.0
1743451200000,0.16561,0.16698,0.16526,0.16558,8102771.0
1743454800000,0.16558,0.1665,0.16557,0.16567,5597756.0
1743458400000,0.16567,0.16568,0.16427,0.16552,6407097.0
1743462000000,0.16552,0.16687,0.16543,0.16659,5043719.0
1743465600000,0.16659,0.16796,0.16632,0.16713,18832643.0
1743469200000,0.16713,0.1673,0.166,0.16639,9506010.0
1743472800000,0.16639,0.16876,0.16623,0.16873,11038550.0
1743476400000,0.16873,0.1697,0.1682,0.16849,12392879.0
1743480000000,0.16849,0.16913,0.16775,0.16909,9640811.0
1743483600000,0.16909,0.17086,0.16884,0.16887,24782773.0
1743487200000,0.16887,0.17059,0.16852,0.17007,15261268.0
1743490800000,0.17007,0.17093,0.1694,0.16958,7885797.0
1743494400000,0.16958,0.17455,0.16957,0.17431,42371072.0
1743498000000,0.17431,0.17513,0.17308,0.17354,18887738.0
1743501600000,0.17354,0.17376,0.17116,0.17131,11103798.0
1743505200000,0.17131,0.17155,0.16971,0.17046,11420192.0
1743508800000,0.17046,0.17171,0.17007,0.17079,14832302.0
1743512400000,0.17079,0.17217,0.17023,0.1712,11215362.0
1743516000000,0.1712,0.17185,0.16722,0.1713,42988901.0
1743519600000,0.1713,0.1756,0.17123,0.17488,24512671.0
1743523200000,0.17488,0.17575,0.17277,0.17346,14500768.0
1743526800000,0.17346,0.17372,0.17236,0.17254,5433150.0
1743530400000,0.17254,0.17254,0.17113,0.17178,10589723.0
1743534000000,0.17178,0.17243,0.1715,0.17207,7524167.0
1743537600000,0.17207,0.1728,0.17097,0.17272,8294698.0
1743541200000,0.17272,0.17371,0.17261,0.17316,6274827.0
1743544800000,0.17316,0.17479,0.17293,0.17394,6029582.0
1743548400000,0.17394,0.17499,0.17303,0.17392,8731637.0
1743552000000,0.17392,0.17404,0.1719,0.17212,9247248.0
1743555600000,0.17212,0.17304,0.17081,0.17217,15347707.0
1743559200000,0.17217,0.17242,0.16985,0.17088,12820279.0
1743562800000,0.17088,0.17245,0.17077,0.17107,6366016.0
1743566400000,0.17107,0.17211,0.17067,0.1715,4147426.0
1743570000000,0.1715,0.17151,0.16819,0.16823,13064351.0
1743573600000,0.16823,0.1693,0.16766,0.16799,28093586.0
1743577200000,0.16799,0.17008,0.16778,0.16964,21618375.0
1743580800000,0.16964,0.171,0.16892,0.17039,20959429.0
1743584400000,0.17039,0.17307,0.17024,0.17168,20896847.0
1743588000000,0.17168,0.1735,0.1714,0.17185,14177611.0
1743591600000,0.17185,0.17279,0.17094,0.17123,13815945.0
1743595200000,0.17123,0.1723,0.17047,0.17224,20914987.0
1743598800000,0.17224,0.17461,0.16934,0.17186,23511480.0
1743602400000,0.17186,0.17311,0.1705,0.17235,22584530.0
1743606000000,0.17235,0.17806,0.1722,0.17613,61981002.0
1743609600000,0.17613,0.17647,0.17347,0.17376,16593866.0
1743613200000,0.17376,0.17463,0.1705,0.17183,23850424.0
1743616800000,0.17183,0.17383,0.17146,0.17313,8003783.0
1743620400000,0.17313,0.17444,0.17248,0.17424,5928485.0
1743624000000,0.17424,0.18,0.17004,0.17207,92528791.0
1743627600000,0.17207,0.17269,0.1684,0.16992,17868100.0
1743631200000,0.16992,0.16992,0.16206,0.16298,36328943.0
1743634800000,0.16298,0.16509,0.16192,0.16379,17462115.0
1743638400000,0.16379,0.16614,0.16309,0.16606,13147971.0
1743642000000,0.16606,0.1667,0.16553,0.16577,8779040.0
1743645600000,0.16577,0.16659,0.16432,0.16649,9520311.0
