timestamp,open,high,low,close,volume
1743134400000,2.3095,2.3133,2.2571,2.2744,76544961.0
1743138000000,2.2744,2.2768,2.2445,2.2517,31230608.0
1743141600000,2.2517,2.2668,2.2376,2.2387,23040856.0
1743145200000,2.2387,2.2497,2.2159,2.2205,37407064.0
1743148800000,2.2205,2.2415,2.2182,2.2312,25250016.0
1743152400000,2.2312,2.2372,2.2172,2.2217,24632685.0
1743156000000,2.2217,2.2297,2.2015,2.2061,25377944.0
1743159600000,2.2061,2.2266,2.1932,2.2258,43911116.0
1743163200000,2.2258,2.2441,2.2082,2.2107,37794120.0
1743166800000,2.2107,2.2217,2.1888,2.1957,24644138.0
1743170400000,2.1957,2.2062,2.1733,2.1975,36473461.0
1743174000000,2.1975,2.1979,2.1758,2.1777,21728378.0
1743177600000,2.1777,2.1892,2.1523,2.1632,39788507.0
1743181200000,2.1632,2.1801,2.1583,2.179,25517019.0
1743184800000,2.179,2.1922,2.1762,2.1816,16255788.0
1743188400000,2.1816,2.1831,2.1675,2.1787,8642490.0
1743192000000,2.1787,2.1961,2.1654,2.1716,16355129.0
1743195600000,2.1716,2.185,2.157,2.1814,15101264.0
1743199200000,2.1814,2.2057,2.1807,2.2052,9828467.0
1743202800000,2.2052,2.2106,2.1944,2.2059,11776633.0
1743206400000,2.2059,2.224,2.1985,2.2052,15327622.0
1743210000000,2.2052,2.216,2.1818,2.1902,17658106.0
1743213600000,2.1902,2.1977,2.1593,2.1603,16859656.0
1743217200000,2.1603,2.1789,2.1269,2.1747,42058553.0
1743220800000,2.1747,2.1845,2.157,2.1656,12658381.0
1743224400000,2.1656,2.1658,2.1391,2.1546,13048655.0
1743228000000,2.1546,2.1551,2.1232,2.1351,20755879.0
1743231600000,2.1351,2.1374,2.1092,2.1202,29676520.0
1743235200000,2.1202,2.1419,2.1168,2.1385,22743125.0
1743238800000,2.1385,2.1423,2.0846,2.1022,46907766.0
1743242400000,2.1022,2.1059,2.0697,2.0715,36447692.0
1743246000000,2.0715,2.0876,2.06,2.0828,41651154.0
1743249600000,2.0828,2.1103,2.0802,2.1024,37227095.0
1743253200000,2.1024,2.1388,2.1014,2.1368,42353761.0
1743256800000,2.1368,2.1368,2.1081,2.1151,31781368.0
1743260400000,2.1151,2.1269,2.1036,2.1054,20034934.0
1743264000000,2.1054,2.1182,2.0911,2.0963,26799026.0
1743267600000,2.0963,2.1353,2.0702,2.1108,46370184.0
1743271200000,2.1108,2.1321,2.1078,2.1174,23924338.0
1743274800000,2.1174,2.1314,2.1101,2.1314,10821660.0
1743278400000,2.1314,2.1318,2.1007,2.1012,11696491.0
1743282000000,2.1012,2.1245,2.1011,2.1155,11194024.0
1743285600000,2.1155,2.126,2.1092,2.1162,7838088.0
1743289200000,2.1162,2.1418,2.1133,2.134,11995948.0
1743292800000,2.134,2.1388,2.114,2.1333,24481867.0
1743296400000,2.1333,2.1658,2.1322,2.164,26571499.0
1743300000000,2.164,2.195,2.1616,2.1877,28299577.0
1743303600000,2.1877,2.212,2.1777,2.1806,33183262.0
1743307200000,2.1806,2.193,2.171,2.177,17169413.0
1743310800000,2.177,2.1905,2.1728,2.1765,14116287.0
1743314400000,2.1765,2.1828,2.1586,2.1769,20398200.0
1743318000000,2.1769,2.1922,2.172,2.1745,14131578.0
1743321600000,2.1745,2.1976,2.1728,2.1943,14216231.0
1743325200000,2.1943,2.1973,2.1751,2.1781,15903722.0
1743328800000,2.1781,2.1857,2.1518,2.1589,26183359.0
1743332400000,2.1589,2.1745,2.1547,2.1615,23558243.0
1743336000000,2.1615,2.1684,2.1518,2.1571,19360754.0
1743339600000,2.1571,2.1589,2.125,2.127,43372310.0
1743343200000,2.127,2.1514,2.1218,2.1423,24109011.0
